"SurveyResponseID","AnswerNumber","HobbitExpType"
3189477,120,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189477,121,"Wanted to see where the film was made"
3189477,122,"I wanted to visit Hobbiton"
3189477,123,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3189490,110,"Wanted to see if the scenery was like it was in the film"
3189490,111,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189501,98,"I wanted to visit Hobbiton"
3189502,150,"The scenery"
3189502,151,"Wanted to see if the scenery was like it was in the film"
3189502,152,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189502,153,"Wanted to see where the film was made"
3189502,154,"I wanted to visit Hobbiton"
3189502,155,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3189591,133,"The scenery"
3189602,128,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189602,129,"I wanted to visit Hobbiton"
3189646,116,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189646,117,"I wanted to visit Hobbiton"
3189646,118,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3189650,137,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189650,138,"Wanted to see where the film was made"
3189666,106,"I wanted to visit Hobbiton"
3189722,131,"The scenery"
3189722,132,"I wanted to visit Hobbiton"
3189731,146,"Wanted to see if the scenery was like it was in the film"
3189731,147,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3189743,132,"Wanted to see if the scenery was like it was in the film"
3189752,101,"The scenery"
3189752,102,"Wanted to see if the scenery was like it was in the film"
3189752,103,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189752,104,"Wanted to see where the film was made"
3189752,105,"I wanted to visit Hobbiton"
3189752,106,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3189756,128,"The scenery"
3189756,129,"Wanted to see if the scenery was like it was in the film"
3189756,130,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3189796,119,"The scenery"
3189796,120,"Wanted to see if the scenery was like it was in the film"
3189796,121,"I wanted to visit Hobbiton"
3189799,113,"Wanted to see if the scenery was like it was in the film"
3189799,114,"I wanted to visit Hobbiton"
3189818,105,"The scenery"
3189839,93,"The scenery"
3189937,128,"The scenery"
3189937,129,"Wanted to see if the scenery was like it was in the film"
3189937,130,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189937,131,"Wanted to see where the film was made"
3189937,132,"I wanted to visit Hobbiton"
3189942,103,"The scenery"
3189942,104,"Wanted to see if the scenery was like it was in the film"
3189942,105,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189942,106,"Wanted to see where the film was made"
3189942,107,"I wanted to visit Hobbiton"
3189974,138,"The scenery"
3189974,139,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189981,125,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3189995,186,"The scenery"
3189995,187,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3189995,188,"I wanted to visit Hobbiton"
3189995,189,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190032,202,"The scenery"
3190032,203,"Wanted to see where the film was made"
3190032,204,"I wanted to visit Hobbiton"
3190032,205,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190075,150,"The scenery"
3190163,136,"The scenery"
3190163,137,"Wanted to see if the scenery was like it was in the film"
3190163,138,"I wanted to visit Hobbiton"
3190167,101,"The scenery"
3190167,102,"Wanted to see if the scenery was like it was in the film"
3190168,134,"The scenery"
3190173,96,"Wanted to see if the scenery was like it was in the film"
3190173,97,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190176,124,"The scenery"
3190176,125,"Wanted to see if the scenery was like it was in the film"
3190176,126,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190176,127,"Wanted to see where the film was made"
3190176,128,"I wanted to visit Hobbiton"
3190176,129,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190192,135,"The scenery"
3190192,136,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190192,137,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190231,109,"The scenery"
3190231,110,"Wanted to see if the scenery was like it was in the film"
3190231,111,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190231,112,"Wanted to see where the film was made"
3190231,113,"I wanted to visit Hobbiton"
3190242,102,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190260,151,"The scenery"
3190260,152,"Wanted to see where the film was made"
3190260,153,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190301,131,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190305,122,"The scenery"
3190317,100,"Wanted to see where the film was made"
3190317,101,"I wanted to visit Hobbiton"
3190328,88,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190334,107,"Wanted to see if the scenery was like it was in the film"
3190337,138,"The scenery"
3190337,139,"Wanted to see if the scenery was like it was in the film"
3190337,140,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190337,141,"Wanted to see where the film was made"
3190352,131,"The scenery"
3190368,117,"The scenery"
3190368,118,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190373,111,"Wanted to see if the scenery was like it was in the film"
3190373,112,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190373,113,"Wanted to see where the film was made"
3190373,114,"I wanted to visit Hobbiton"
3190373,115,"Something else"
3190378,101,"The scenery"
3190378,102,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190378,103,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190414,117,"The scenery"
3190414,118,"Wanted to see if the scenery was like it was in the film"
3190414,119,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190414,120,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190424,107,"The scenery"
3190424,108,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190424,109,"Wanted to see where the film was made"
3190424,110,"I wanted to visit Hobbiton"
3190424,111,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190427,148,"The scenery"
3190427,149,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190427,150,"I wanted to visit Hobbiton"
3190435,136,"The scenery"
3190435,137,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190435,138,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190483,146,"The scenery"
3190483,147,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190492,155,"The scenery"
3190492,156,"Wanted to see if the scenery was like it was in the film"
3190492,157,"I wanted to visit Hobbiton"
3190492,158,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190496,144,"The scenery"
3190509,89,"The scenery"
3190509,90,"Wanted to see if the scenery was like it was in the film"
3190509,91,"Wanted to see where the film was made"
3190509,92,"I wanted to visit Hobbiton"
3190534,105,"Not sure"
3190540,125,"The scenery"
3190540,126,"Wanted to see if the scenery was like it was in the film"
3190540,127,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190540,128,"Wanted to see where the film was made"
3190540,129,"I wanted to visit Hobbiton"
3190578,138,"The scenery"
3190578,139,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190603,128,"Wanted to see if the scenery was like it was in the film"
3190603,129,"I wanted to visit Hobbiton"
3190621,137,"The scenery"
3190621,138,"Wanted to see if the scenery was like it was in the film"
3190630,130,"The scenery"
3190630,131,"Wanted to see if the scenery was like it was in the film"
3190630,132,"Wanted to see where the film was made"
3190630,133,"I wanted to visit Hobbiton"
3190632,111,"The scenery"
3190632,112,"Wanted to see if the scenery was like it was in the film"
3190632,113,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190647,136,"The scenery"
3190707,117,"The scenery"
3190707,118,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190745,136,"The scenery"
3190745,137,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190745,138,"Wanted to see where the film was made"
3190745,139,"I wanted to visit Hobbiton"
3190745,140,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190807,107,"Not sure"
3190826,109,"The scenery"
3190826,110,"Wanted to see if the scenery was like it was in the film"
3190826,111,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190826,112,"Wanted to see where the film was made"
3190826,113,"I wanted to visit Hobbiton"
3190826,114,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190841,94,"The scenery"
3190841,95,"Wanted to see if the scenery was like it was in the film"
3190841,96,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190841,97,"I wanted to visit Hobbiton"
3190900,116,"The scenery"
3190914,161,"The scenery"
3190914,162,"Wanted to see if the scenery was like it was in the film"
3190914,163,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3190914,164,"Wanted to see where the film was made"
3190914,165,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190957,154,"The scenery"
3190966,109,"The scenery"
3190966,110,"Wanted to see if the scenery was like it was in the film"
3190966,111,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3190992,112,"The scenery"
3190992,113,"Wanted to see if the scenery was like it was in the film"
3190992,114,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3191019,132,"The scenery"
3191019,133,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3191021,86,"Wanted to see if the scenery was like it was in the film"
3191021,87,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3191021,88,"Wanted to see where the film was made"
3191021,89,"I wanted to visit Hobbiton"
3191021,90,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3191070,137,"The scenery"
3191070,138,"Wanted to see where the film was made"
3191070,139,"I wanted to visit Hobbiton"
3191070,140,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3191099,116,"The scenery"
3191099,117,"Wanted to see if the scenery was like it was in the film"
3191114,150,"The scenery"
3191114,151,"Wanted to see if the scenery was like it was in the film"
3191114,152,"Wanted to see where the film was made"
3191133,140,"Wanted to see if the scenery was like it was in the film"
3191133,141,"Wanted to see where the film was made"
3191133,142,"I wanted to visit Hobbiton"
3191133,143,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3191136,127,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3191148,160,"The scenery"
3191148,161,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3191154,131,"The scenery"
3191154,132,"Wanted to see where the film was made"
3191154,133,"I wanted to visit Hobbiton"
3191154,134,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3191177,105,"The scenery"
3191177,106,"Wanted to see where the film was made"
3191185,105,"The scenery"
3191185,106,"Wanted to see if the scenery was like it was in the film"
3191185,107,"Wanted to see where the film was made"
3191604,119,"The scenery"
