"SurveyResponseID","AnswerNumber","HobbitExpType"
3464341,206,"Something else"
3464341,206,"Saw TBOFA in the Embassy Theatre in Wellington - a dream come true."
3464347,142,"Visited Hobbiton"
3464356,164,"Visited Hobbiton"
3464356,165,"Visited Hobbit Film site(s)"
3464368,175,"Visited Hobbiton"
3464368,176,"Visited Hobbit Film site(s)"
3464375,210,"Visited Hobbiton"
3464573,134,"Visited Hobbiton"
3464584,147,"Not sure"
3464595,145,"Organised local sightseeing tour which included Hobbit Film site(s)"
3464695,154,"Visited Hobbiton"
3464795,200,"Visited Hobbiton"
3464850,219,"Visited Hobbiton"
3464850,220,"Visited Hobbit Film site(s)"
3464906,169,"Visited Hobbiton"
3464906,170,"Visited Hobbit Film site(s)"
3465000,205,"Visited Hobbiton"
3465004,170,"Visited Hobbiton"
3465005,201,"Visited Hobbiton"
3465005,202,"Visited Hobbit Film site(s)"
3465010,145,"Something else"
3465010,145,"Weta Cave Shop"
3465011,184,"Visited Hobbiton"
3465012,163,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465013,154,"Visited Hobbiton"
3465016,176,"Something else"
3465016,176,"Weta Workshops"
3465018,187,"Visited Hobbit Film site(s)"
3465033,135,"Visited Hobbiton"
3465047,161,"Visited Hobbiton"
3465048,196,"Visited Hobbiton"
3465056,193,"Visited Hobbiton"
3465067,200,"Visited Hobbiton"
3465071,134,"Visited Hobbit Film site(s)"
3465086,173,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465086,174,"Visited Hobbiton"
3465086,175,"Visited Hobbit Film site(s)"
3465087,217,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465087,218,"Something else"
3465087,218,"Weta Caves"
3465089,179,"Visited Hobbiton"
3465089,180,"Visited Hobbit Film site(s)"
3465090,179,"Visited Hobbiton"
3465095,155,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465095,156,"Visited Hobbiton"
3465095,157,"Visited Hobbit Film site(s)"
3465095,158,"Something else"
3465095,158,"LOTR??????"
3465101,193,"Visited Hobbiton"
3465102,199,"Visited Hobbiton"
3465105,183,"Visited Hobbiton"
3465109,209,"Visited Hobbiton"
3465116,149,"Visited Hobbiton"
3465121,168,"Visited Hobbiton"
3465121,169,"Something else"
3465121,169,"Kino der Hobbit"
3465139,251,"Visited Hobbiton"
3465156,148,"Group tour specifically organised for Hobbit fans"
3465156,149,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465161,203,"Visited Hobbiton"
3465176,185,"Visited Hobbiton"
3465181,204,"Visited Hobbiton"
3465181,205,"Visited Hobbit Film site(s)"
3465185,190,"Visited Hobbiton"
3465195,205,"Visited Hobbiton"
3465198,182,"Visited Hobbiton"
3465198,183,"Visited Hobbit Film site(s)"
3465209,166,"Visited Hobbiton"
3465214,208,"Visited Hobbiton"
3465258,211,"Visited Hobbiton"
3465258,212,"Visited Hobbit Film site(s)"
3465267,176,"Visited Hobbiton"
3465280,181,"Visited Hobbiton"
3465280,182,"Visited Hobbit Film site(s)"
3465286,163,"Visited Hobbiton"
3465295,185,"Visited Hobbiton"
3465295,186,"Visited Hobbit Film site(s)"
3465297,163,"Something else"
3465327,190,"Visited Hobbiton"
3465330,210,"Visited Hobbiton"
3465341,194,"Visited Hobbiton"
3465341,195,"Visited Hobbit Film site(s)"
3465345,154,"Visited Hobbiton"
3465387,325,"Group tour specifically organised for Hobbit fans"
3465387,326,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465387,327,"Visited Hobbiton"
3465387,328,"Something else"
3465387,328,"Wetacaves"
3465404,224,"Visited Hobbiton"
3465406,159,"Group tour specifically organised for Hobbit fans"
3465406,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465406,161,"Visited Hobbiton"
3465406,162,"Visited Hobbit Film site(s)"
3465412,200,"Group tour specifically organised for Hobbit fans"
3465412,201,"Visited Hobbiton"
3465412,202,"Visited Hobbit Film site(s)"
3465448,160,"Visited Hobbit Film site(s)"
3465466,165,"Something else"
3465470,197,"Visited Hobbiton"
3465500,149,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465506,188,"Visited Hobbiton"
3465506,189,"Visited Hobbit Film site(s)"
3465528,178,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465535,142,"Visited Hobbiton"
3465539,157,"Visited Hobbiton"
3465539,158,"Something else"
3465548,149,"Visited Hobbit Film site(s)"
3465549,183,"Visited Hobbit Film site(s)"
3465559,236,"Visited Hobbiton"
3465574,140,"Something else"
3465582,211,"Visited Hobbiton"
3465582,212,"Visited Hobbit Film site(s)"
3465598,158,"Visited Hobbiton"
3465599,148,"Visited Hobbiton"
3465605,169,"Visited Hobbiton"
3465617,180,"Visited Hobbit Film site(s)"
3465626,154,"Visited Hobbiton"
3465673,125,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465688,144,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465698,234,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465698,235,"Visited Hobbiton"
3465698,236,"Visited Hobbit Film site(s)"
3465705,190,"Visited Hobbiton"
3465716,186,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465720,174,"Visited Hobbiton"
3465720,175,"Something else"
3465721,134,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465721,135,"Visited Hobbiton"
3465724,195,"Visited Hobbiton"
3465727,200,"Visited Hobbit Film site(s)"
3465739,185,"Visited Hobbit Film site(s)"
3465743,161,"Visited Hobbiton"
3465743,162,"Visited Hobbit Film site(s)"
3465745,171,"Visited Hobbit Film site(s)"
3465754,170,"Group tour specifically organised for Hobbit fans"
3465754,171,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465764,214,"Visited Hobbiton"
3465789,141,"Group tour specifically organised for Hobbit fans"
3465789,142,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465789,143,"Visited Hobbiton"
3465789,144,"Visited Hobbit Film site(s)"
3465803,176,"Visited Hobbiton"
3465803,177,"Something else"
3465815,154,"Group tour specifically organised for Hobbit fans"
3465835,227,"Visited Hobbit Film site(s)"
3465843,184,"Visited Hobbiton"
3465851,172,"Visited Hobbiton"
3465853,250,"Group tour specifically organised for Hobbit fans"
3465877,161,"Visited Hobbiton"
3465883,269,"Visited Hobbiton"
3465886,141,"Visited Hobbit Film site(s)"
3465895,188,"Visited Hobbiton"
3465899,181,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465900,190,"Visited Hobbit Film site(s)"
3465908,137,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465914,170,"Visited Hobbit Film site(s)"
3465934,172,"Something else"
3465934,172,"Wetacaves"
3465944,189,"Visited Hobbiton"
3465944,190,"Visited Hobbit Film site(s)"
3465952,188,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465952,189,"Visited Hobbit Film site(s)"
3465952,190,"Something else"
3465952,190,"Weta Workshop tour"
3465971,203,"Organised local sightseeing tour which included Hobbit Film site(s)"
3465971,204,"Visited Hobbiton"
3465977,184,"Visited Hobbiton"
3465980,196,"Visited Hobbiton"
3466033,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466033,161,"Visited Hobbiton"
3466033,162,"Something else"
3466033,162,"Weta Cave tour"
3466066,154,"Visited Hobbit Film site(s)"
3466067,183,"Visited Hobbiton"
3466067,184,"Visited Hobbit Film site(s)"
3466071,148,"Visited Hobbiton"
3466078,158,"Group tour specifically organised for Hobbit fans"
3466078,159,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466078,160,"Visited Hobbiton"
3466078,161,"Visited Hobbit Film site(s)"
3466085,145,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466097,183,"Visited Hobbiton"
3466097,184,"Something else"
3466097,184,"Mount Doom, Mordor, Gollums cave (Tawhai Falls)"
3466100,177,"Visited Hobbiton"
3466103,176,"Visited Hobbiton"
3466103,177,"Visited Hobbit Film site(s)"
3466104,215,"Visited Hobbiton"
3466107,156,"Something else"
3466107,156,"had some sites pointed out to us by locals"
3466108,206,"Visited Hobbiton"
3466154,210,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466158,183,"Visited Hobbiton"
3466174,162,"Group tour specifically organised for Hobbit fans"
3466180,196,"Visited Hobbiton"
3466182,186,"Visited Hobbiton"
3466186,146,"Visited Hobbit Film site(s)"
3466198,162,"Visited Hobbiton"
3466208,212,"Something else"
3466214,195,"Something else"
3466224,208,"Visited Hobbiton"
3466225,157,"Something else"
3466228,179,"Visited Hobbiton"
3466232,187,"Visited Hobbiton"
3466232,188,"Visited Hobbit Film site(s)"
3466236,251,"Visited Hobbiton"
3466236,252,"Visited Hobbit Film site(s)"
3466249,186,"Group tour specifically organised for Hobbit fans"
3466249,187,"Visited Hobbiton"
3466249,188,"Visited Hobbit Film site(s)"
3466268,151,"Visited Hobbit Film site(s)"
3466296,164,"Visited Hobbiton"
3466296,165,"Visited Hobbit Film site(s)"
3466304,213,"Group tour specifically organised for Hobbit fans"
3466304,214,"Visited Hobbiton"
3466304,215,"Visited Hobbit Film site(s)"
3466310,142,"Visited Hobbiton"
3466334,225,"Visited Hobbiton"
3466356,143,"Something else"
3466356,143,"safety talk on plane"
3466360,201,"Visited Hobbiton"
3466397,157,"Visited Hobbit Film site(s)"
3466400,215,"Visited Hobbiton"
3466412,173,"Visited Hobbiton"
3466427,192,"Visited Hobbiton"
3466459,166,"Visited Hobbit Film site(s)"
3466487,214,"Visited Hobbiton"
3466520,214,"Visited Hobbiton"
3466520,215,"Visited Hobbit Film site(s)"
3466523,191,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466523,192,"Visited Hobbit Film site(s)"
3466531,195,"Visited Hobbiton"
3466537,208,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466561,234,"Visited Hobbiton"
3466561,235,"Visited Hobbit Film site(s)"
3466602,163,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466602,164,"Visited Hobbiton"
3466609,184,"Visited Hobbiton"
3466620,183,"Visited Hobbiton"
3466620,184,"Visited Hobbit Film site(s)"
3466628,154,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466628,155,"Visited Hobbit Film site(s)"
3466651,169,"Visited Hobbit Film site(s)"
3466659,158,"Visited Hobbiton"
3466659,159,"Visited Hobbit Film site(s)"
3466661,162,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466690,191,"Visited Hobbiton"
3466692,186,"Visited Hobbiton"
3466694,161,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466694,162,"Visited Hobbiton"
3466694,163,"Visited Hobbit Film site(s)"
3466696,148,"Group tour specifically organised for Hobbit fans"
3466711,191,"Visited Hobbiton"
3466726,257,"Visited Hobbiton"
3466726,258,"Visited Hobbit Film site(s)"
3466772,193,"Visited Hobbit Film site(s)"
3466793,158,"Something else"
3466793,158,"Film location"
3466803,202,"Organised local sightseeing tour which included Hobbit Film site(s)"
3466874,179,"Visited Hobbiton"
3470944,168,"Organised local sightseeing tour which included Hobbit Film site(s)"
3470944,169,"Visited Hobbit Film site(s)"
3470951,172,"Visited Hobbiton"
3470954,126,"Group tour specifically organised for Hobbit fans"
3470967,168,"Visited Hobbiton"
3470968,187,"Visited Hobbiton"
3470999,183,"Visited Hobbiton"
3471009,184,"Visited Hobbit Film site(s)"
3471019,165,"Visited Hobbiton"
3471021,149,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471021,150,"Visited Hobbiton"
3471022,192,"Not sure"
3471025,243,"Visited Hobbiton"
3471025,244,"Visited Hobbit Film site(s)"
3471034,174,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471038,260,"Visited Hobbiton"
3471038,261,"Visited Hobbit Film site(s)"
3471050,206,"Visited Hobbiton"
3471051,199,"Visited Hobbiton"
3471066,206,"Visited Hobbiton"
3471067,178,"Something else"
3471088,214,"Visited Hobbiton"
3471096,256,"Visited Hobbit Film site(s)"
3471097,169,"Not sure"
3471108,194,"Visited Hobbiton"
3471116,156,"Visited Hobbiton"
3471116,157,"Visited Hobbit Film site(s)"
3471129,175,"Visited Hobbit Film site(s)"
3471129,176,"Something else"
3471129,176,"Drove to Glenorchy"
3471130,265,"Visited Hobbiton"
3471130,266,"Visited Hobbit Film site(s)"
3471141,213,"Group tour specifically organised for Hobbit fans"
3471141,214,"Visited Hobbiton"
3471141,215,"Visited Hobbit Film site(s)"
3471144,185,"Visited Hobbiton"
3471145,160,"Not sure"
3471157,176,"Visited Hobbiton"
3471157,177,"Something else"
3471160,246,"Visited Hobbiton"
3471160,247,"Visited Hobbit Film site(s)"
3471163,192,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471163,193,"Visited Hobbiton"
3471163,194,"Visited Hobbit Film site(s)"
3471181,175,"Visited Hobbiton"
3471181,176,"Visited Hobbit Film site(s)"
3471185,180,"Not sure"
3471198,196,"Group tour specifically organised for Hobbit fans"
3471198,197,"Visited Hobbiton"
3471198,198,"Something else"
3471221,205,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471221,206,"Visited Hobbiton"
3471221,207,"Visited Hobbit Film site(s)"
3471222,238,"Visited Hobbiton"
3471227,158,"Not sure"
3471233,160,"Visited Hobbiton"
3471243,253,"Visited Hobbiton"
3471249,171,"Visited Hobbiton"
3471253,161,"Visited Hobbiton"
3471253,162,"Visited Hobbit Film site(s)"
3471262,172,"Visited Hobbiton"
3471263,268,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471263,269,"Visited Hobbiton"
3471263,270,"Visited Hobbit Film site(s)"
3471271,237,"Visited Hobbiton"
3471277,226,"Visited Hobbiton"
3471284,186,"Visited Hobbit Film site(s)"
3471285,249,"Visited Hobbiton"
3471291,151,"Visited Hobbiton"
3471291,152,"Visited Hobbit Film site(s)"
3471309,283,"Group tour specifically organised for Hobbit fans"
3471309,284,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471309,285,"Visited Hobbiton"
3471309,286,"Visited Hobbit Film site(s)"
3471310,205,"Visited Hobbiton"
3471340,141,"Visited Hobbiton"
3471347,188,"Visited Hobbiton"
3471351,152,"Visited Hobbiton"
3471362,144,"Visited Hobbiton"
3471362,145,"Something else"
3471371,198,"Visited Hobbiton"
3471375,223,"Group tour specifically organised for Hobbit fans"
3471375,224,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471375,225,"Visited Hobbiton"
3471375,226,"Visited Hobbit Film site(s)"
3471379,155,"Not sure"
3471389,242,"Visited Hobbiton"
3471393,219,"Visited Hobbiton"
3471393,220,"Visited Hobbit Film site(s)"
3471407,216,"Visited Hobbiton"
3471411,180,"Visited Hobbiton"
3471411,181,"Visited Hobbit Film site(s)"
3471411,182,"Something else"
3471411,182,"Weta Cave Wellington"
3471412,171,"Visited Hobbiton"
3471419,193,"Something else"
3471419,193,"What I regret with visit this time's I can't go to see the Hobbit place in NZ coz of my boyfriend been too busy in his business and I had limit visa there, I will go again for sure than next time I wo"
3471433,143,"Visited Hobbiton"
3471433,144,"Visited Hobbit Film site(s)"
3471451,170,"Visited Hobbiton"
3471451,171,"Something else"
3471453,161,"Group tour specifically organised for Hobbit fans"
3471453,162,"Something else"
3471457,205,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471457,206,"Visited Hobbiton"
3471457,207,"Visited Hobbit Film site(s)"
3471467,194,"Visited Hobbiton"
3471471,157,"Not sure"
3471486,199,"Visited Hobbit Film site(s)"
3471489,190,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471489,191,"Visited Hobbiton"
3471489,192,"Visited Hobbit Film site(s)"
3471489,193,"Something else"
3471489,193,"Weta"
3471492,185,"Visited Hobbiton"
3471495,171,"Not sure"
3471539,181,"Visited Hobbit Film site(s)"
3471549,224,"Visited Hobbiton"
3471559,213,"Visited Hobbit Film site(s)"
3471562,175,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471563,207,"Visited Hobbiton"
3471563,208,"Visited Hobbit Film site(s)"
3471573,166,"Visited Hobbiton"
3471575,193,"Visited Hobbit Film site(s)"
3471625,230,"Visited Hobbiton"
3471625,231,"Visited Hobbit Film site(s)"
3471629,208,"Visited Hobbiton"
3471642,223,"Visited Hobbiton"
3471651,216,"Visited Hobbiton"
3471651,217,"Something else"
3471651,217,"Weta studio's"
3471661,223,"Visited Hobbit Film site(s)"
3471664,177,"Visited Hobbit Film site(s)"
3471683,161,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471683,162,"Visited Hobbit Film site(s)"
3471694,136,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471705,169,"Visited Hobbiton"
3471708,203,"Visited Hobbiton"
3471708,204,"Visited Hobbit Film site(s)"
3471708,205,"Something else"
3471708,205,"Weta Cave"
3471728,159,"Visited Hobbiton"
3471734,174,"Visited Hobbit Film site(s)"
3471734,175,"Something else"
3471742,164,"Not sure"
3471763,184,"Organised local sightseeing tour which included Hobbit Film site(s)"
3471763,185,"Visited Hobbiton"
3471763,186,"Visited Hobbit Film site(s)"
3471772,164,"Visited Hobbiton"
3471772,165,"Visited Hobbit Film site(s)"
3471775,150,"Visited Hobbit Film site(s)"
3471775,151,"Something else"
3471777,160,"Not sure"
3471779,167,"Visited Hobbiton"
3471797,189,"Not sure"
3471809,178,"Visited Hobbiton"
3471809,179,"Visited Hobbit Film site(s)"
3471820,160,"Visited Hobbiton"
3471820,161,"Something else"
3471834,168,"Visited Hobbiton"
3471838,161,"Visited Hobbiton"
3471860,134,"Visited Hobbiton"
3471860,135,"Visited Hobbit Film site(s)"
3471869,159,"Visited Hobbiton"
3471900,164,"Visited Hobbiton"
3471900,165,"Visited Hobbit Film site(s)"
3471940,192,"Visited Hobbiton"
3471940,193,"Visited Hobbit Film site(s)"
3471943,210,"Visited Hobbiton"
3471954,161,"Visited Hobbiton"
3471973,160,"Group tour specifically organised for Hobbit fans"
3472004,164,"Not sure"
3472034,130,"Visited Hobbit Film site(s)"
3472039,235,"Visited Hobbiton"
3472064,157,"Organised local sightseeing tour which included Hobbit Film site(s)"
3472069,185,"Visited Hobbiton"
3472093,156,"Something else"
3472094,156,"Organised local sightseeing tour which included Hobbit Film site(s)"
3472099,221,"Not sure"
3472101,161,"Visited Hobbit Film site(s)"
3472164,162,"Visited Hobbiton"
3472171,148,"Visited Hobbiton"
3472171,149,"Visited Hobbit Film site(s)"
3472209,188,"Visited Hobbiton"
3472230,158,"Group tour specifically organised for Hobbit fans"
3472230,159,"Visited Hobbiton"
3472236,156,"Visited Hobbiton"
3472236,157,"Visited Hobbit Film site(s)"
3472240,145,"Visited Hobbiton"
3472240,146,"Visited Hobbit Film site(s)"
3472241,168,"Visited Hobbit Film site(s)"
3472244,172,"Not sure"
3472311,178,"Visited Hobbiton"
3472332,192,"Visited Hobbit Film site(s)"
3472337,164,"Visited Hobbiton"
3472353,164,"Not sure"
3472360,164,"Visited Hobbiton"
3472360,165,"Visited Hobbit Film site(s)"
3472376,170,"Visited Hobbiton"
3472376,171,"Something else"
3472376,171,"visited Weta Cave studios"
3472408,170,"Visited Hobbit Film site(s)"
3472423,171,"Visited Hobbiton"
3472450,151,"Visited Hobbiton"
3472472,181,"Visited Hobbit Film site(s)"
3472475,151,"Visited Hobbit Film site(s)"
3472529,143,"Visited Hobbiton"
3472547,161,"Visited Hobbiton"
3472547,162,"Visited Hobbit Film site(s)"
3472560,154,"Visited Hobbiton"
3472560,155,"Visited Hobbit Film site(s)"
3472580,149,"Not sure"
3472602,139,"Group tour specifically organised for Hobbit fans"
3472602,140,"Organised local sightseeing tour which included Hobbit Film site(s)"
3472602,141,"Visited Hobbiton"
3472602,142,"Visited Hobbit Film site(s)"
3472603,163,"Visited Hobbiton"
3472615,178,"Group tour specifically organised for Hobbit fans"
3472615,179,"Organised local sightseeing tour which included Hobbit Film site(s)"
3472615,180,"Visited Hobbiton"
3472615,181,"Visited Hobbit Film site(s)"
3472620,142,"Visited Hobbiton"
3472620,143,"Visited Hobbit Film site(s)"
3472624,178,"Visited Hobbit Film site(s)"
3472643,192,"Visited Hobbiton"
3472643,193,"Visited Hobbit Film site(s)"
3472646,150,"Visited Hobbit Film site(s)"
3472654,140,"Visited Hobbiton"
3472654,141,"Something else"
3472661,186,"Visited Hobbiton"
3472661,187,"Visited Hobbit Film site(s)"
3472661,188,"Something else"
3472693,149,"Group tour specifically organised for Hobbit fans"
3472693,150,"Organised local sightseeing tour which included Hobbit Film site(s)"
3472693,151,"Visited Hobbiton"
3472693,152,"Visited Hobbit Film site(s)"
3472699,137,"Something else"
3472745,141,"Visited Hobbiton"
3472785,160,"Visited Hobbiton"
3472786,154,"Visited Hobbiton"
3472790,167,"Visited Hobbit Film site(s)"
3472812,154,"Organised local sightseeing tour which included Hobbit Film site(s)"
3472812,155,"Visited Hobbiton"
3472818,141,"Something else"
3472823,149,"Visited Hobbiton"
3472860,162,"Visited Hobbiton"
3472873,220,"Visited Hobbiton"
3472880,166,"Visited Hobbiton"
3472883,167,"Visited Hobbiton"
3472890,138,"Visited Hobbiton"
3472891,136,"Not sure"
3472907,150,"Something else"
3472908,157,"Organised local sightseeing tour which included Hobbit Film site(s)"
3472918,168,"Visited Hobbiton"
3472934,138,"Visited Hobbiton"
3472955,218,"Something else"
3472957,180,"Visited Hobbit Film site(s)"
3472974,159,"Visited Hobbiton"
3472974,160,"Visited Hobbit Film site(s)"
3472989,147,"Visited Hobbiton"
3472989,148,"Visited Hobbit Film site(s)"
3473017,166,"Visited Hobbiton"
3473020,154,"Not sure"
3473044,185,"Visited Hobbiton"
3473047,172,"Visited Hobbiton"
3473057,134,"Organised local sightseeing tour which included Hobbit Film site(s)"
3473081,157,"Visited Hobbit Film site(s)"
3473104,147,"Group tour specifically organised for Hobbit fans"
3473104,148,"Visited Hobbiton"
3473104,149,"Visited Hobbit Film site(s)"
3473122,164,"Not sure"
3473132,133,"Visited Hobbiton"
3473143,153,"Visited Hobbiton"
3473143,154,"Visited Hobbit Film site(s)"
3473147,144,"Something else"
3473148,166,"Visited Hobbiton"
3473148,167,"Visited Hobbit Film site(s)"
3473171,175,"Organised local sightseeing tour which included Hobbit Film site(s)"
3473174,156,"Not sure"
3473213,172,"Visited Hobbiton"
3473246,157,"Not sure"
3473254,172,"Visited Hobbit Film site(s)"
3495886,245,"Visited Hobbiton"
3495886,246,"Visited Hobbit Film site(s)"
3495904,165,"Group tour specifically organised for Hobbit fans"
3495904,166,"Organised local sightseeing tour which included Hobbit Film site(s)"
3495904,167,"Visited Hobbiton"
3495923,193,"Visited Hobbiton"
3495951,179,"Visited Hobbiton"
3495964,145,"Visited Hobbiton"
3495974,147,"Visited Hobbiton"
3495974,148,"Visited Hobbit Film site(s)"
3495984,143,"Group tour specifically organised for Hobbit fans"
3495986,165,"Group tour specifically organised for Hobbit fans"
3495986,166,"Organised local sightseeing tour which included Hobbit Film site(s)"
3495986,167,"Visited Hobbiton"
3495986,168,"Visited Hobbit Film site(s)"
3495989,154,"Something else"
3495989,154,"Weta Workshop Tour"
3496019,171,"Visited Hobbiton"
3496019,172,"Visited Hobbit Film site(s)"
3496022,189,"Group tour specifically organised for Hobbit fans"
3496022,190,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496022,191,"Visited Hobbiton"
3496022,192,"Visited Hobbit Film site(s)"
3496024,151,"Visited Hobbit Film site(s)"
3496035,225,"Visited Hobbiton"
3496044,236,"Visited Hobbiton"
3496050,158,"Group tour specifically organised for Hobbit fans"
3496050,159,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496060,146,"Visited Hobbiton"
3496068,214,"Visited Hobbiton"
3496086,184,"Visited Hobbiton"
3496089,170,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496102,167,"Visited Hobbiton"
3496108,248,"Visited Hobbiton"
3496108,249,"Something else"
3496108,249,"weta cave"
3496110,151,"Something else"
3496110,151,"Weta Workshop"
3496116,171,"Visited Hobbiton"
3496124,188,"Visited Hobbiton"
3496144,184,"Visited Hobbiton"
3496157,182,"Visited Hobbiton"
3496184,226,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496184,227,"Visited Hobbiton"
3496184,228,"Visited Hobbit Film site(s)"
3496184,229,"Something else"
3496192,127,"Not sure"
3496209,167,"Visited Hobbiton"
3496209,168,"Visited Hobbit Film site(s)"
3496220,182,"Visited Hobbiton"
3496223,145,"Visited Hobbiton"
3496224,191,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496224,192,"Visited Hobbiton"
3496224,193,"Visited Hobbit Film site(s)"
3496232,234,"Visited Hobbiton"
3496240,192,"Visited Hobbiton"
3496243,251,"Visited Hobbiton"
3496257,186,"Visited Hobbiton"
3496267,169,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496267,170,"Visited Hobbiton"
3496267,171,"Visited Hobbit Film site(s)"
3496274,172,"Visited Hobbiton"
3496274,173,"Visited Hobbit Film site(s)"
3496289,167,"Visited Hobbiton"
3496303,168,"Visited Hobbiton"
3496350,196,"Visited Hobbiton"
3496350,197,"Visited Hobbit Film site(s)"
3496357,149,"Visited Hobbiton"
3496358,188,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496358,189,"Visited Hobbiton"
3496366,147,"Visited Hobbit Film site(s)"
3496367,156,"Visited Hobbiton"
3496380,146,"Visited Hobbiton"
3496380,147,"Visited Hobbit Film site(s)"
3496384,219,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496384,220,"Visited Hobbiton"
3496384,221,"Visited Hobbit Film site(s)"
3496419,203,"Group tour specifically organised for Hobbit fans"
3496419,204,"Visited Hobbiton"
3496419,205,"Visited Hobbit Film site(s)"
3496426,190,"Group tour specifically organised for Hobbit fans"
3496426,191,"Visited Hobbit Film site(s)"
3496431,155,"Visited Hobbiton"
3496442,165,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496456,145,"Something else"
3496456,145,"Weta shop"
3496459,202,"Visited Hobbiton"
3496465,138,"Visited Hobbiton"
3496481,202,"Visited Hobbiton"
3496484,219,"Group tour specifically organised for Hobbit fans"
3496484,220,"Visited Hobbiton"
3496484,221,"Something else"
3496484,221,"Weka Cave"
3496491,184,"Visited Hobbiton"
3496506,185,"Visited Hobbiton"
3496510,170,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496515,195,"Visited Hobbiton"
3496544,229,"Visited Hobbiton"
3496547,230,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496547,231,"Visited Hobbiton"
3496547,232,"Visited Hobbit Film site(s)"
3496553,176,"Visited Hobbiton"
3496553,177,"Visited Hobbit Film site(s)"
3496553,178,"Something else"
3496553,178,"Weta Cave"
3496559,198,"Visited Hobbiton"
3496564,137,"Visited Hobbiton"
3496568,247,"Visited Hobbiton"
3496568,248,"Visited Hobbit Film site(s)"
3496597,182,"Visited Hobbiton"
3496602,168,"Group tour specifically organised for Hobbit fans"
3496602,169,"Visited Hobbiton"
3496602,170,"Visited Hobbit Film site(s)"
3496611,191,"Visited Hobbiton"
3496623,155,"Visited Hobbiton"
3496631,166,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496635,177,"Visited Hobbiton"
3496635,178,"Something else"
3496635,178,"Weta Cave Studios"
3496651,209,"Visited Hobbiton"
3496656,169,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496656,170,"Visited Hobbiton"
3496656,171,"Visited Hobbit Film site(s)"
3496685,171,"Visited Hobbiton"
3496691,162,"Something else"
3496691,162,"horse ride"
3496706,159,"Visited Hobbiton"
3496716,215,"Visited Hobbiton"
3496716,216,"Visited Hobbit Film site(s)"
3496727,169,"Visited Hobbiton"
3496728,265,"Visited Hobbiton"
3496728,266,"Visited Hobbit Film site(s)"
3496738,161,"Visited Hobbiton"
3496751,175,"Group tour specifically organised for Hobbit fans"
3496751,176,"Visited Hobbiton"
3496751,177,"Visited Hobbit Film site(s)"
3496756,310,"Organised local sightseeing tour which included Hobbit Film site(s)"
